iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
23,0.7376648317760937,0.05267264566436754,0.767501306234942,0.014357145393643682,0.43794723597853047,0.05701236399930412,0.399543132139018,0.014608390835992666
24,0.7336238426326538,0.05662557241630921,0.7685503938238492,0.013503619533575647,0.4391401448361538,0.05876759933226937,0.3984118037522097,0.015275401766165158
25,0.7336238426326538,0.05662557241630921,0.7686077449402509,0.01458535884871081,0.43637652345725664,0.06099460750490001,0.39569225411349523,0.013833528205688067
26,0.7338506934908796,0.05852194276460296,0.7707052314374949,0.013566734845987485,0.4366616468132524,0.061931768152286605,0.3933274359790867,0.013978605403444134
27,0.7346438566579134,0.05862642692153152,0.7742820034272677,0.011026669987118634,0.4337137335017358,0.0636279577660421,0.3897385004871819,0.013502907075114494
28,0.7357211768240004,0.05825609906946599,0.774071561494599,0.011299411052888009,0.43181891259695016,0.0626335343072303,0.38838560963532787,0.014062690250375015
29,0.7365032619216711,0.05406926555949051,0.7736626469121626,0.01380356111652486,0.4329596251389717,0.06576397339224695,0.3860466804628505,0.014919432473416573
30,0.733569591430554,0.056258589837084164,0.7746057707424361,0.013534544939183246,0.4334633085037784,0.06414161639882945,0.38241006283536516,0.016889486744680753
31,0.7389946081368117,0.058110790846023504,0.7781056320013887,0.015122479966109827,0.43201968621862186,0.06432397794706127,0.37995035895608076,0.01753558699252322
32,0.7403146670100496,0.05359975364857911,0.7811950533723862,0.014927585279078543,0.42803304333214953,0.06233435435995161,0.37561747353018,0.017727670059122447
33,0.7360823835454827,0.057423066105338885,0.7863364239526442,0.016675150990579254,0.4284229788360775,0.06241443121208166,0.37162054871414846,0.017297436112340123
34,0.7392011616910642,0.06152612647421725,0.7893703020026172,0.015517225782731911,0.4276040212199604,0.06626464415189277,0.3684648879404164,0.016798979473877314
35,0.735858916501854,0.05444646095124903,0.7935068974615694,0.013836699536309977,0.4277532469818645,0.06645595978637976,0.3656976918596125,0.0168075796337438
36,0.7369587790190393,0.05340767874776099,0.7941064529397247,0.01418798065078054,0.4291433763486568,0.06778205722065418,0.3628408959174509,0.017541296688565765
37,0.7381257776846617,0.05555038785528588,0.7963051396732082,0.016865926403055058,0.42923550014800094,0.069642346252781,0.35984094506827013,0.017953535462709454
38,0.7381257776846617,0.05555038785528588,0.8002871366635069,0.017951240232054376,0.4264232711296139,0.07260091757356883,0.35554869596517485,0.01801041163704536
39,0.7367268403567057,0.06712614015806348,0.8018410407274388,0.016961864407732227,0.4278638865705166,0.07308038616767623,0.3530830795414578,0.0189277714185126
40,0.7393333420501208,0.057191345351008574,0.8060041649473367,0.01062557450337365,0.42836213815139945,0.07219543250292675,0.3501993249922111,0.01839436959666285
41,0.7458165224927231,0.05337506589925381,0.8097793287393218,0.010839654249860177,0.4305148046965397,0.0749037476417408,0.34793197599543174,0.019920954941138488
42,0.7495623652355986,0.05841460312309418,0.812348828342793,0.01169700551390288,0.4295430354951166,0.07447258656876406,0.3455247831615502,0.019130370784245638
43,0.7493244070593754,0.055394185544317964,0.8133600231815692,0.011654680184784138,0.43005527317048714,0.07602959129089613,0.3430196101441522,0.019586091744221656
44,0.7504180502582817,0.05476544259121484,0.8141432597697369,0.012188306841462476,0.43049217283410923,0.07642817112082133,0.34123154137219186,0.019689923439483642
45,0.7514737816068672,0.05114459267537001,0.8167437535221218,0.010131782715060208,0.43052163715825315,0.07703411624234531,0.33915788524880536,0.018879733836008813
46,0.751338539180315,0.05202775151593096,0.8209198647158145,0.010854258113153515,0.43224680866976284,0.07526776239044995,0.33524197497430275,0.019342061937532143
47,0.7512164705679238,0.05591208848584789,0.8238193154399379,0.00993974019828229,0.4328113440340897,0.07637464934701318,0.33259587616092173,0.01935644507937476
48,0.7532482165996698,0.05466481270463773,0.825936881387421,0.010742525009186214,0.4320257126480314,0.0746715379628595,0.33105782642669396,0.01948040068448804
49,0.7560904949712783,0.055448439148545164,0.8276765485522242,0.009615840236144086,0.43268455985350773,0.07530329098999419,0.3289025184620409,0.020366931043990854
50,0.7571806112503481,0.054048777803043555,0.8308729236851106,0.010573624183218198,0.4300131489423,0.07428603088859002,0.32582113260304835,0.020516069224097957
51,0.7560307549823816,0.05482298265829111,0.8340446303216229,0.009564770523531949,0.4303650573600521,0.07387720200535942,0.3226835715460137,0.019367334456653368
52,0.7550231481481482,0.054162808504571475,0.8350758015531472,0.009360879305424565,0.431557329101909,0.0760096990865668,0.3203861568177929,0.019137302031942704
53,0.756864233419466,0.05670191587106736,0.8361576362208798,0.01002573214499323,0.4312632483161803,0.07667507054404363,0.3185686349753596,0.020009244470643103
54,0.7547007718810045,0.05940679257555624,0.8398983183978576,0.011722244354328901,0.43092730649714284,0.07614663510039447,0.31676482614928314,0.02089007287898431
55,0.7539431581409194,0.056308315711845476,0.8430296591688677,0.01064078950491158,0.4277102574628702,0.0794733341491903,0.3140582350360487,0.021536968643700513
56,0.7554659007208835,0.04918190832432546,0.8415304567283911,0.011956947465684918,0.42684531242810736,0.07905215475886056,0.3120483618880813,0.021087413422539943
57,0.7594645546063112,0.060342794766009414,0.8436611467127602,0.010184196468504323,0.42699318717704704,0.08021432065359592,0.3098526154983178,0.02118542683532026
58,0.7574371246719046,0.06326290242456473,0.844407379658389,0.009966993428001525,0.42788760219328414,0.08139773738553822,0.30872695317734633,0.02141929761285162
59,0.7544438787479958,0.05577711863677199,0.8452491812454564,0.009299536186643854,0.42779410934102147,0.08093483710651189,0.30637122898213814,0.01986865876832026
60,0.7477713178294574,0.05061164892257469,0.8462111028484273,0.00830834290494695,0.43139689009961957,0.07608514405041608,0.3034421392592411,0.01975294022369116
61,0.7484107040187157,0.05112884941052259,0.8458872617003973,0.009859088622044794,0.4312164072338791,0.07530768522287526,0.3010405953076506,0.01852586597253932
62,0.7518854781584852,0.045167185439396906,0.8485152703914757,0.0109419928164749,0.42944591621176487,0.07287390666006366,0.29877690946554614,0.01866288820345994
63,0.7527534237521541,0.04652186060712797,0.852494270002272,0.014939123107918072,0.4287945139706609,0.0727422953515821,0.2972926268645083,0.019321000474028228
64,0.7490213859161491,0.045334899510308044,0.8536796985181763,0.01407781273138985,0.43039141225344696,0.07198960278747206,0.2963748417910436,0.0191774511919886
65,0.747878551691944,0.04285298804513487,0.8543296619710657,0.014630913338840854,0.4307420876896777,0.07160460566047787,0.29515618631541213,0.01896364155558634
66,0.7503045791417884,0.04233554094100743,0.8542884088070888,0.013691759168549344,0.42866203603043784,0.07125293640993027,0.2934923340628313,0.01856601016492816
67,0.746181415483741,0.04423151497155852,0.8569360741010044,0.014023478730957354,0.429120513466965,0.07188472859654661,0.2919226437281659,0.019901292633603785
68,0.7514477433587646,0.04351438128427201,0.8599531606883106,0.012948390943554766,0.42894779453828324,0.07219443435900672,0.2883694546631223,0.019181984044276
69,0.7514477433587646,0.04351438128427201,0.858976545761825,0.013234944041639161,0.4295338330636408,0.07177260006445174,0.28710144617385813,0.018215763491873458
70,0.757601156269562,0.04244707316636577,0.8613363567930818,0.014285038497812352,0.42912227155881555,0.071930336124924,0.2853300010676844,0.018667860458605218
71,0.7584292435027622,0.04031925206843782,0.862754536695958,0.014697518500853567,0.4311524538150917,0.07382737566407577,0.2835312869037684,0.019019654652841105
72,0.750397688142548,0.04710991429589716,0.8623567401269907,0.015531889586846823,0.4320356140909336,0.07479687448935649,0.28237303421678744,0.018879206478998975
73,0.7495431437978005,0.04763808809186359,0.8645436834038851,0.015732170880838045,0.43285243916373306,0.07411724430623756,0.28067646667712287,0.019049790487883085
74,0.7451213720442909,0.04100213593355626,0.8665452972628668,0.015876851074531503,0.4323364034127109,0.07323496898225956,0.27925176590592937,0.018991433842881957
75,0.7523440445778712,0.04057503713577239,0.8680268139266127,0.014384134634463515,0.4315343646603574,0.0705035838341293,0.27749701622452944,0.019020625924058114
76,0.7482463720442908,0.03903814713863614,0.8675628991642641,0.01700959952987783,0.4335607375900187,0.07005330600833362,0.275952486174592,0.01864259026965862
77,0.7482463720442908,0.03903814713863614,0.8671356497567816,0.017652102014814108,0.4341539389699703,0.07023690008853496,0.2743204017432285,0.01773781791286037
78,0.7462542696477765,0.041749976622736336,0.8698945447036159,0.016149673351532872,0.4336433960312386,0.0715311477199703,0.2727919750928397,0.016842489735233848
79,0.7440070309590194,0.04196249146255816,0.8706776391056475,0.017889525927569167,0.43263743299952584,0.07152768324736265,0.2712751113642797,0.018085621652378737
80,0.7428906720066795,0.04134384604939064,0.8721889043088422,0.01673438403959323,0.43366307584779007,0.0714223289062161,0.27007730970901705,0.01729541103681829
81,0.7461225032660103,0.03777843754177753,0.8716572962893088,0.016530641957534096,0.4329267326251654,0.0701137054889211,0.2686159528814621,0.01792286982305228
82,0.7440801804313646,0.040836291614015016,0.8723299720153384,0.014833392735990209,0.4324951574600077,0.06985711770333644,0.2667301399193226,0.01732263875831438
83,0.7519978767463921,0.03709624249293442,0.8721710135925893,0.015966062105858082,0.43261754982022127,0.0703728447121633,0.2655345812261778,0.017120014985402724
84,0.7498779593981635,0.04189758075883294,0.873841262721012,0.015102391983500675,0.4320616149295372,0.07221111736643904,0.2638351922791632,0.016865218663808645
85,0.7483672826637016,0.037230300387163635,0.8762405850854392,0.015640774136405328,0.4339849914489469,0.06935114612291247,0.2623091157521681,0.01674802288141135
86,0.7483672826637016,0.037230300387163635,0.8761288133128847,0.014275448237850706,0.4339074612524854,0.06946189334327434,0.2613577156448131,0.017010120328596837
87,0.7534850894752106,0.031075323422476344,0.8769858555332799,0.014897280122647513,0.4353018749739196,0.06982849718974488,0.26005263440208826,0.017304816824658488
88,0.7534850894752106,0.031075323422476344,0.8774126184364134,0.015887546277748514,0.43342740286750736,0.06856150755591722,0.2591039899606423,0.01764956119217612
89,0.7553919262211811,0.032771686682928805,0.8794779440891964,0.014095827163034083,0.4329977182777676,0.06933594761427309,0.2579092907235282,0.017219797181022883
90,0.7553919262211811,0.032771686682928805,0.8817535902024162,0.015543883604816863,0.43372466917379926,0.06970579684529309,0.2564135542581344,0.018265170500693834
91,0.7553919262211811,0.032771686682928805,0.8822912986773919,0.0156627068765393,0.43284809316535666,0.07016011718737614,0.25577694844247345,0.01795525822947727
92,0.7611934115575502,0.027965901999801833,0.8833890162569504,0.01574195646174568,0.432513379300511,0.06990783663939977,0.25477127638130787,0.01844859382048481
93,0.7577561515110729,0.02904183202724563,0.8855126265783049,0.015294367724409442,0.4327325043363167,0.06957916501193012,0.25311240334505064,0.017547059518341495
94,0.7577561515110729,0.02904183202724563,0.8854455409888338,0.015263696316685794,0.43222760042935826,0.06931470659481385,0.251637868570886,0.01813215759877133
95,0.7608681673363392,0.028021638105626717,0.8893497090154678,0.013915458450264468,0.43250431593426575,0.06937975418839681,0.24984235119127957,0.017648389856603986
96,0.7608681673363392,0.028021638105626717,0.8894059863542093,0.013241232554523705,0.4330552284997826,0.0680713662674717,0.24861734588126977,0.01773001583947095
97,0.7584634395535559,0.02489175978777288,0.8898339333411386,0.011854516275324866,0.43512547994028694,0.06796618158842443,0.24764734115655412,0.017652962101331736
98,0.7597183608133984,0.027349269674785424,0.8905926896693719,0.011535561409770126,0.43482957942053113,0.06795334599313359,0.24652888690558408,0.017833455921219144
99,0.7588896236369113,0.02839728990299044,0.8916233758206438,0.012245574363880183,0.436656232542458,0.06940935655796286,0.24452555901909606,0.018242890693393722
100,0.7589258200208576,0.02802479066861041,0.8904647423472456,0.01395104301994548,0.4382692640751281,0.07091722983021902,0.24287507109822798,0.01860635215888038
