iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
26,0.7444531480229515,0.05279827494046449,0.8553036124260054,0.021990633679896295,0.43748486525228464,0.07450541840592971,0.29430831106940114,0.017863183185773474
27,0.7450902457757296,0.05574782165564544,0.8557431733283153,0.021488501408956372,0.4388657925663324,0.07704180441090926,0.2921400410898511,0.017327264464002037
28,0.7429100132175901,0.05782371512641876,0.8594821944001877,0.02295437390583246,0.4400475853620671,0.07756548136952908,0.2909911685903238,0.018057814684334556
29,0.7425851140889483,0.06637426636407777,0.8618447776071807,0.021298268205752074,0.4424448646716358,0.07639765535759672,0.2871138882343618,0.017624222051423444
30,0.7414676013814829,0.06874198813677167,0.8629766244365941,0.02133945401571411,0.44366691510305467,0.07722837507813599,0.28425803330456323,0.017140546291985154
31,0.7437230338710722,0.0687347905004703,0.8646912177963492,0.021408711614993053,0.44322770823651253,0.07774043269586486,0.28287588921443235,0.017195254321645193
32,0.7439898882323002,0.06433683898322096,0.8644802562670171,0.022925949149142002,0.44436987702932856,0.07950833250024536,0.28040118813237036,0.017071836468088013
33,0.7507186917930804,0.0677161565879292,0.8675141759541537,0.02340709401687216,0.44459998326244987,0.08150832776215984,0.2776795523595609,0.01658426918505031
34,0.7526559133031825,0.06792170439014417,0.8673697372730544,0.021078861238459687,0.4441805101570873,0.08165908906330216,0.2756156094895915,0.017447693225174914
35,0.7494092294293186,0.06856352198887901,0.8705885825224573,0.01915997226171359,0.4433881785416093,0.08226686297925315,0.27365931124412346,0.01754409141809876
36,0.7513651030130992,0.06796127564674849,0.8717215043204618,0.018844021929559956,0.4434017326686381,0.08245453535933739,0.27156336494462363,0.016897849845040742
37,0.7526559133031825,0.06792170439014417,0.8727803956079049,0.020742741281184765,0.4421034766084123,0.08021256254649146,0.2684700265587052,0.017663774776900273
38,0.7568915807154757,0.059625575523221154,0.8728873326725696,0.01861723486980275,0.4408481925549128,0.079681022610945,0.2660769130120918,0.017950034289662273
39,0.7587143193803196,0.06093459681664576,0.8737953335261762,0.01707198024881862,0.44092486719627944,0.07880669185919029,0.26406655008407975,0.017220499217469296
40,0.7529739146979098,0.05976451249702778,0.8757671593492276,0.018626920208826295,0.43917943627022,0.08186140564605289,0.262680631856964,0.01721315306465859
